comments,rating
Decent product,3
Just okay,3
Nice,3
Fair,3
Fair,3
Does the job,3
Does the job,3
Nice,3
Fair,3
Nice,3
Nice,3
Nice,3
Nice,3
Just okay,3
Good,3
Fair,3
Nice,3
Just okay,3
Nice,3
Fair,3
Just okay,3
Just okay,3
Just okay,3
Fair,3
Just okay,3
Just okay,3
Nice,3
Just okay,3
Does the job,3
Good,3
Nice,3
Protection plan and EMI charges,3
Decent product,3
Just okay,3
Decent product,3
Just okay,3
Nice,3
Fair,3
Fair,3
Does the job,3
Nice,3
Fair,3
Nice,3
Nice,3
Nice,3
Nice,3
Just okay,3
Good,3
Fair,3
Nice,3
An above average tablet,3
Fair,3
Good,3
Good,3
Nice,3
Just okay,3
Nice,3
Nice,3
Does the job,3
Nice,3
Decent product,3
Decent product,3
Just okay,3
Just okay,3
Good,3
Does the job,3
Does the job,3
Fair,3
Decent product,3
Does the job,3
Nice,3
Does the job,3
Fair,3
Does the job,3
Decent product,3
Nice,3
Decent product,3
Nice,3
Just okay,3
Nice,3
Decent product,3
Good,3
Fair,3
Decent product,3
Fair,3
Good,3
Nice,3
Good,3
Nice,3
Protection plan and EMI charges,3
Decent product,3
Just okay,3
Decent product,3
Just okay,3
Nice,3
Fair,3
Fair,3
Does the job,3
Does the job,3
Nice,3
Fair,3
Nice,3
Nice,3
Nice,3
Nice,3
Just okay,3
Good,3
Fair,3
Nice,3
Decent product,3
Decent product,3
Just okay,3
Good,3
Does the job,3
Good,3
Nice,3
Fair,3
Good,3
Good,3
Good,3
Decent product,3
Good,3
Good,3
Just okay,3
Nice,3
Just okay,3
Just okay,3
Nice,3
Nice,3
Good,3
Fair,3
Nice,3
Just okay,3
Fair,3
Good,3
Does the job,3
Fair,3
Good,3
Good,3
Good,3
Fair,3
Just okay,3
Just okay,3
Decent product,3
Budget Tablet,3
Just okay,3
Value for money,3
Three Stars,3
Decent product,3
Just okay,3
Just okay,3
avg,3
Does the job,3
Good,3
Fair,3
Good,3
Above-average product,3
Good,3
Good but nothing fancy,3
Good,3
Does the job,3
Fair,3
Good,3
Nice,3
Decent product,3
Nice,3
Decent product,3
Nice,3
Good,3
Does the job,3
Good,3
Good,3
Fair,3
Good,3
Decent product,3
Nice,3
Does the job,3
Just okay,3
Fair,3
Does the job,3
Delightful,3
Nice,3
Fair,3
Decent product,3
Fair,3
Nice,3
Fair,3
Does the job,3
Good,3
Does the job,3
Nice,3
Decent product,3
Just okay,3
Fair,3
Does the job,3
Fair,3
Does the job,3
Just okay,3
Good,3
Decent product,3
Fair,3
Good,3
Value-for-money,3
Just okay,3
Does the job,3
Does the job,3
Good,3
Just okay,3
Does the job,3
Does the job,3
Fair,3
Just okay,3
Good,3
Just okay,3
Nice,3
Just okay,3
Just okay,3
Nice,3
Does the job,3
Nice,3
Good,3
Fair,3
Decent product,3
Fair,3
Fair,3
Just okay,3
Fair,3
Just okay,3
Decent product,3
Just okay,3
Just okay,3
Decent product,3
Nice,3
Good,3
Good,3
Just okay,3
Just okay,3
Fair,3
Three Stars,3
Three Stars,3
Three Stars,3
PRODUCT NOT GOOD,3
Three Stars,3
Three Stars,3
Three Stars,3
Three Stars,3
Three Stars,3
Nice,3
Fair,3
Just okay,3
product screen is not Good,3
Does the job,3
Read review.,3
Decent product,3
Does the job,3
Value-for-money,3
Fabulous!,3
Does the job,3
Fair,3
Delightful,3
Nice,3
Fair,3
Average,3
Just okay,3
Delightful,3
Great product,3
Does the job,3
Decent product,3
Good,3
Nice,3
Good choice,3
Good,3
Fair,3
Fair,3
Problem with sim slot,3
Does the job,3
Does the job,3
Nice tab,3
Decent product,3
Nice,3
Does the job,3
Just okay,3
Good but nothing fancy,3
Just wow!,3
Fair,3
Does the job,3
Just okay,3
Above-average product,3
Decent product,3
Met Expectations,3
Nice,3
Faced minor issues,3
Above-average product,3
budget tablet,3
Faced minor issues,3
Does the job,3
Met Expectations,3
Does the job,3
Met Expectations,3
Does the job,3
Above-average product,3
Good,3
Does the job,3
Good,3
Good,3
Met Expectations,3
Just okay,3
Nice,3
Just okay,3
Nice,3
Fair,3
"Best Tablet with this cost, But Volume is very low",3
Fair,3
processed for refund due to power button not functioning.,3
Good to go for this product. 6K is reasonable for it.,3
Faced minor issues,3
Does the job,3
An above average tablet,3
Fair,3
Good,3
Good,3
Nice,3
Just okay,3
Nice,3
Nice,3
Does the job,3
Nice,3
Decent product,3
Decent product,3
Just okay,3
Just okay,3
Good,3
Does the job,3
Does the job,3
Fair,3
Decent product,3
Does the job,3
Nice,3
Does the job,3
Fair,3
Does the job,3
Decent product,3
Nice,3
Decent product,3
Nice,3
Just okay,3
Nice,3
Decent product,3
Good,3
Fair,3
Decent product,3
Fair,3
Good,3
Nice,3
Fair,3
Nice,3
Does the job,3
Good value for money!!!,3
Good,3
Good,3
Just okay,3
Good,3
Just okay,3
Does the job,3
Decent product,3
Fair,3
Good,3
Does the job,3
Decent product,3
Nice,3
Decent product,3
Nice,3
Just okay,3
Just okay,3
i dont know what to say,3
Does the job,3
Nice,3
good,3
Three Stars,3
Three Stars,3
Value-for-money,3
Decent product,3
good,3
Fair,3
Good,3
Good,3
Does the job,3
Just okay,3
Fair,3
Met Expectations,3
Met Expectations,3
does it supports relince jio 4g,3
Fair,3
Just okay,3
Good,3
Good,3
Does the job,3
Good,3
GOOD FOR WATCHING FILMS & PLAYING GAMES,3
Does the job,3
Nice,3
Fair,3
Fair,3
Decent product,3
Does the job,3
Fair,3
Fair,3
Nice,3
Fair,3
Does the job,3
Nice,3
Just okay,3
Nice,3
Fair,3
Just okay,3
Just okay,3
Just okay,3
Fair,3
Just okay,3
Just okay,3
Nice,3
Just okay,3
Does the job,3
Nice,3
Just okay,3
Does the job,3
Fair,3
Nice,3
Nice,3
Decent product,3
Nice,3
Nice,3
Good,3
Does the job,3
Just okay,3
Nice,3
Fair,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Does the job,3
Fair,3
Decent product,3
Good,3
Just okay,3
Decent product,3
Good,3
Decent product,3
Does the job,3
Fair,3
Decent product,3
Fair,3
Good,3
Nice,3
Protection plan and EMI charges,3
Decent product,3
Just okay,3
Decent product,3
Just okay,3
Nice,3
Fair,3
Fair,3
Does the job,3
Does the job,3
Nice,3
Fair,3
Nice,3
Nice,3
Nice,3
Nice,3
Just okay,3
Good,3
Fair,3
Nice,3
"TCL 10.36"" Tab Max (4GB-64GB with Voice Call) Review.",3
Decent product,3
Fair,3
Fair,3
Fair,3
Good,3
Just okay,3
Fair,3
Decent product,3
Good,3
Nice,3
Fair,3
Nice,3
Just okay,3
Good,3
Nice,3
Protection plan and EMI charges,3
Decent product,3
Just okay,3
Decent product,3
Just okay,3
Nice,3
Nice,3
Fair,3
Does the job,3
Nice,3
Does the job,3
Decent product,3
Just okay,3
Nice,3
Decent product,3
Just okay,3
Just okay,3
Decent product,3
Good,3
Nice,3
Good,3
Good,3
Good,3
Does the job,3
Nice,3
Nice,3
Good,3
Fair,3
Good,3
Good,3
Nice,3
Just okay,3
Nice,3
Nice,3
Does the job,3
Nice,3
Decent product,3
Decent product,3
Just okay,3
Just okay,3
Good,3
Does the job,3
Does the job,3
Fair,3
Decent product,3
Does the job,3
Nice,3
Does the job,3
Fair,3
Does the job,3
Decent product,3
Nice,3
Decent product,3
Nice,3
Just okay,3
Nice,3
Decent product,3
Good,3
Fair,3
Decent product,3
Fair,3
Good,3
Nice,3
Does the job,3
Good,3
Decent product,3
Fair,3
Does the job,3
Decent product,3
Decent product,3
Just okay,3
Just okay,3
Nice,3
Fair,3
Just okay,3
Just okay,3
Just okay,3
Fair,3
Just okay,3
Just okay,3
Nice,3
Just okay,3
Does the job,3
Nice,3
Just okay,3
Does the job,3
Fair,3
Nice,3
Nice,3
Decent product,3
Nice,3
Nice,3
Good,3
Does the job,3
Just okay,3
Nice,3
Fair,3
Does the job,3
Nice,3
Good,3
Protection plan and EMI charges,3
Decent product,3
Just okay,3
Decent product,3
Just okay,3
Nice,3
Fair,3
Fair,3
Does the job,3
Does the job,3
Nice,3
Fair,3
Nice,3
Nice,3
Nice,3
Nice,3
Just okay,3
Good,3
Fair,3
Nice,3
Nice,3
Decent product,3
Does the job,3
Just okay,3
Fair,3
Good,3
Decent product,3
Just okay,3
Nice,3
Decent product,3
Just okay,3
Just okay,3
Decent product,3
Good,3
Nice,3
Good,3
Good,3
Good,3
Does the job,3
Nice,3
Nice,3
Good,3
Does the job,3
Good,3
Nice,3
Protection plan and EMI charges,3
Decent product,3
Just okay,3
Decent product,3
Just okay,3
Nice,3
Fair,3
Fair,3
Does the job,3
Does the job,3
Nice,3
Fair,3
Nice,3
Nice,3
Nice,3
Nice,3
Just okay,3
Good,3
Fair,3
Nice,3
Decent product,3
Good,3
Good,3
Fair,3
Nice,3
Just okay,3
Does the job,3
Fair,3
Good,3
Good,3
Just okay,3
Just okay,3
Good,3
Nice,3
Fair,3
Decent product,3
Just okay,3
Nice,3
Decent product,3
Just okay,3
Just okay,3
Decent product,3
Good,3
Nice,3
Good,3
Good,3
Good,3
Does the job,3
Nice,3
Nice,3
Good,3
Fair,3
Nice,3
Does the job,3
Decent product,3
Just okay,3
Nice,3
Decent product,3
Just okay,3
Just okay,3
Decent product,3
Good,3
Nice,3
Good,3
Good,3
Good,3
Does the job,3
Nice,3
Nice,3
Good,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Fair,3
Fair,3
Fair,3
Good,3
Nice,3
Fair,3
Best in the market!,3
Nice,3
Just okay,3
Fair,3
Good,3
Nice,3
Good,3
Decent product,3
Just okay,3
Decent product,3
Just okay,3
Nice,3
Fair,3
Fair,3
Nice,3
Just okay,3
Nice,3
Decent product,3
Decent product,3
Good,3
Just okay,3
Decent product,3
Nice,3
Good,3
Good,3
Just okay,3
Decent product,3
Good,3
Fair,3
Decent product,3
Good,3
Good,3
Just okay,3
Just okay,3
Not bad,3
Does the job,3
Fair,3
Nice,3
Decent product,3
Nice,3
Just okay,3
Just okay,3
Nice,3
Fair,3
Just okay,3
Just okay,3
Just okay,3
Fair,3
Just okay,3
Just okay,3
Nice,3
Just okay,3
Does the job,3
Nice,3
Just okay,3
Does the job,3
Fair,3
Nice,3
Nice,3
Decent product,3
Nice,3
Nice,3
Good,3
Does the job,3
Just okay,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Decent product,3
Fair,3
Does the job,3
Decent product,3
Fair,3
Good,3
it is 32 bit laptop...not 64 bit...slower,3
Does the job,3
Just okay,3
Decent product,3
Just okay,3
Fair,3
Nice,3
Fair,3
Decent product,3
Decent product,3
Fair,3
Just okay,3
Slightly disappointed,3
Just okay,3
Decent product,3
Nice,3
Just okay,3
Does the job,3
Good value for money!!!,3
Good,3
Good,3
Just okay,3
Good,3
Just okay,3
Does the job,3
Decent product,3
Fair,3
Good,3
Does the job,3
Decent product,3
Nice,3
Decent product,3
Nice,3
Just okay,3
Just okay,3
i dont know what to say,3
Does the job,3
Nice,3
good,3
Three Stars,3
Three Stars,3
Value-for-money,3
Decent product,3
good,3
Fair,3
Good,3
Good,3
Does the job,3
Just okay,3
Fair,3
Met Expectations,3
Met Expectations,3
does it supports relince jio 4g,3
Does the job,3
Decent product,3
Does the job,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Decent product,3
Decent product,3
Fair,3
Just okay,3
Fair,3
Nice,3
Decent product,3
Does the job,3
Does the job,3
Decent product,3
Fair,3
Fair,3
Fair,3
Just okay,3
Just okay,3
Just okay,3
Decent product,3
Nice,3
Does the job,3
Good,3
Decent product,3
Nice,3
Just okay,3
Nice,3
Nice,3
Fair,3
Nice,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Decent product,3
Just okay,3
Nice,3
Decent product,3
Just okay,3
Just okay,3
Decent product,3
Good,3
Nice,3
Good,3
Good,3
Good,3
Does the job,3
Nice,3
Nice,3
Good,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Decent product,3
Just okay,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Fair,3
Just okay,3
Does the job,3
Nice,3
Fair,3
Does the job,3
Nice,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Nice,3
Just okay,3
Does the job,3
Nice,3
Just okay,3
Does the job,3
Does the job,3
Does the job,3
Nice,3
Nice,3
Good,3
Does the job,3
Just okay,3
Just okay,3
Does the job,3
Just okay,3
Nice,3
Just okay,3
Does the job,3
Nice,3
Just okay,3
Does the job,3
Does the job,3
Does the job,3
Nice,3
Nice,3
Good,3
Does the job,3
Just okay,3
Just okay,3
Does the job,3
Just okay,3
Does the job,3
Good value for money!!!,3
Good,3
Good,3
Just okay,3
Good,3
Just okay,3
Does the job,3
Decent product,3
Fair,3
Good,3
Does the job,3
Decent product,3
Nice,3
Decent product,3
Nice,3
Just okay,3
Just okay,3
i dont know what to say,3
Does the job,3
Nice,3
good,3
Three Stars,3
Three Stars,3
Value-for-money,3
Decent product,3
good,3
Fair,3
Good,3
Good,3
Does the job,3
Just okay,3
Fair,3
Met Expectations,3
Met Expectations,3
does it supports relince jio 4g,3
Nice,3
Fair,3
Does the job,3
Nice,3
Decent product,3
Does the job,3
Nice,3
Fair,3
Does the job,3
Nice,3
Good,3
Just okay,3
Fair,3
Just okay,3
Decent product,3
Does the job,3
Decent product,3
Good,3
Fair,3
Nice,3
Does the job,3
Decent product,3
Nice,3
Just okay,3
Nice,3
Good,3
Nice,3
Good,3
Nice,3
Nice,3
Fair,3
worth for money,3
Nice,3
Good,3
Nice,3
Decent product,3
Just okay,3
Decent product,3
Just okay,3
Fair,3
Decent product,3
Does the job,3
Good product at this price range.,3
Good Basic Tab - Don't Expect Much!,3
Fair,3
Just okay,3
Decent product,3
Good,3
Just okay,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
does the job - just be thoughtful about the windows version,3
Decent product,3
Nice,3
Fair,3
Decent product,3
An average tablet,3
Just okay,3
Nice,3
Good,3
Fair,3
Fair,3
Just okay,3
Decent product,3
Fair,3
Does the job,3
Nice,3
Does the job,3
Just okay,3
Does the job,3
Good,3
Decent product,3
Nice,3
Just okay,3
Decent product,3
Decent product,3
Nice,3
Fair,3
Good,3
Good,3
Nice,3
Decent product,3
Just okay,3
Nice,3
Decent product,3
Just okay,3
Just okay,3
Decent product,3
Good,3
Nice,3
Good,3
Good,3
Good,3
Does the job,3
Nice,3
Nice,3
Good,3
Good,3
Good,3
Nice,3
Fair,3
Nice,3
Good,3
Just okay,3
Just okay,3
Does the job,3
Good,3
Just okay,3
Fair,3
Does the job,3
Just okay,3
Does the job,3
Just okay,3
Decent product,3
Decent product,3
Just okay,3
Nice,3
Decent product,3
Just okay,3
Just okay,3
Decent product,3
Good,3
Nice,3
Good,3
Good,3
Does the job,3
Nice,3
Nice,3
Good,3
Decent product,3
Good,3
Good,3
Three Stars,3
Good but nothing fancy,3
Fair,3
Does the job,3
Just okay,3
Fair,3
Does the job,3
Just okay,3
Nice,3
Nice,3
Nice,3
Fair,3
Does the job,3
Good,3
Does the job,3
Does the job,3
Nice,3
Does the job,3
Nice,3
Good,3
Fair,3
Decent product,3
Does the job,3
Met Expectations,3
Just okay,3
Decent product,3
Just okay,3
good product,3
Does the job,3
Just okay,3
Just okay,3
Three Stars,3
Decent product,3
Fair,3
Just okay,3
Fair,3
Just okay,3
Does the job,3
Nice,3
Just okay,3
Just okay,3
Decent product,3
Just okay,3
Good,3
Good,3
Nice,3
Fair,3
Nice,3
Good,3
Just okay,3
Just okay,3
Does the job,3
Good,3
Just okay,3
Fair,3
Does the job,3
Decent product,3
Does the job,3
Nice,3
Fair,3
Does the job,3
Nice,3
Does the job,3
Good value for money!!!,3
Good,3
Good,3
Just okay,3
Good,3
Just okay,3
Does the job,3
Decent product,3
Fair,3
Good,3
Does the job,3
Decent product,3
Nice,3
Decent product,3
Nice,3
Just okay,3
Just okay,3
i dont know what to say,3
Does the job,3
Nice,3
good,3
Three Stars,3
